TIME,CH1,CH1 Peak Detect,CH2,CH2 Peak Detect
2.73E-03,-0.87,-0.89,-0.4,-0.42
2.73E-03,-0.87,-0.83,-0.4,-0.38
2.73E-03,-0.87,-0.87,-0.4,-0.42
2.73E-03,-0.87,-0.85,-0.4,-0.38
2.73E-03,-0.87,-0.87,-0.4,-0.42
2.73E-03,-0.87,-0.85,-0.42,-0.38
2.73E-03,-0.87,-0.87,-0.4,-0.42
2.73E-03,-0.85,-0.85,-0.4,-0.38
2.73E-03,-0.89,-0.87,-0.38,-0.42
2.73E-03,-0.85,-0.85,-0.4,-0.38
2.73E-03,-0.87,-0.89,-0.4,-0.42
2.73E-03,-0.85,-0.83,-0.4,-0.38
2.73E-03,-0.87,-0.87,-0.4,-0.42
2.73E-03,-0.87,-0.85,-0.4,-0.38
2.73E-03,-0.87,-0.89,-0.4,-0.42
2.73E-03,-0.87,-0.85,-0.38,-0.4
2.73E-03,-0.89,-0.87,-0.4,-0.42
2.73E-03,-0.87,-0.85,-0.4,-0.38
2.73E-03,-0.87,-0.89,-0.38,-0.42
2.73E-03,-0.87,-0.83,-0.4,-0.38
2.73E-03,-0.89,-0.87,-0.42,-0.42
2.73E-03,-0.87,-0.85,-0.4,-0.38
2.73E-03,-0.87,-0.89,-0.4,-0.42
2.73E-03,-0.87,-0.83,-0.42,-0.38
2.73E-03,-0.85,-0.87,-0.4,-0.42
2.73E-03,-0.85,-0.85,-0.4,-0.38
2.73E-03,-0.87,-0.87,-0.4,-0.42
2.73E-03,-0.87,-0.83,-0.42,-0.38
2.73E-03,-0.87,-0.89,-0.4,-0.42
2.73E-03,-0.87,-0.83,-0.4,-0.38
2.73E-03,-0.87,-0.87,-0.4,-0.42
2.73E-03,-0.87,-0.85,-0.38,-0.38
2.73E-03,-0.87,-0.87,-0.42,-0.42
2.73E-03,-0.85,-0.83,-0.4,-0.38
2.73E-03,-0.87,-0.87,-0.4,-0.42
2.73E-03,-0.85,-0.83,-0.4,-0.38
2.73E-03,-0.87,-0.87,-0.4,-0.42
2.73E-03,-0.87,-0.83,-0.42,-0.38
2.73E-03,-0.85,-0.87,-0.38,-0.42
2.73E-03,-0.87,-0.83,-0.38,-0.4
2.73E-03,-0.87,-0.87,-0.4,-0.42
2.73E-03,-0.87,-0.83,-0.38,-0.38
2.73E-03,-0.87,-0.87,-0.4,-0.42
2.73E-03,-0.87,-0.85,-0.4,-0.38
2.73E-03,-0.87,-0.87,-0.42,-0.42
2.73E-03,-0.87,-0.83,-0.4,-0.38
2.73E-03,-0.83,-0.87,-0.4,-0.42
2.73E-03,-0.85,-0.83,-0.4,-0.38
2.73E-03,-0.87,-0.87,-0.4,-0.42
2.73E-03,-0.87,-0.83,-0.4,-0.38
2.73E-03,-0.87,-0.87,-0.4,-0.42
2.73E-03,-0.87,-0.83,-0.38,-0.38
2.73E-03,-0.87,-0.87,-0.4,-0.42
2.73E-03,-0.85,-0.85,-0.38,-0.38
2.73E-03,-0.87,-0.87,-0.4,-0.42
2.73E-03,-0.87,-0.85,-0.4,-0.38
2.73E-03,-0.85,-0.87,-0.4,-0.42
2.73E-03,-0.87,-0.83,-0.4,-0.38
2.73E-03,-0.85,-0.87,-0.38,-0.42
2.73E-03,-0.85,-0.85,-0.4,-0.38
2.73E-03,-0.87,-0.87,-0.4,-0.42
2.73E-03,-0.85,-0.83,-0.38,-0.38
2.73E-03,-0.87,-0.87,-0.4,-0.42
2.73E-03,-0.85,-0.85,-0.4,-0.38
2.73E-03,-0.87,-0.87,-0.4,-0.42
2.73E-03,-0.87,-0.83,-0.4,-0.38
2.73E-03,-0.85,-0.87,-0.4,-0.42
2.73E-03,-0.87,-0.85,-0.4,-0.38
2.73E-03,-0.87,-0.87,-0.4,-0.42
2.73E-03,-0.87,-0.85,-0.4,-0.38
2.73E-03,-0.85,-0.87,-0.4,-0.42
2.73E-03,-0.85,-0.83,-0.4,-0.38
2.73E-03,-0.87,-0.87,-0.4,-0.42
2.73E-03,-0.87,-0.85,-0.4,-0.4
2.73E-03,-0.87,-0.87,-0.38,-0.42
2.73E-03,-0.87,-0.83,-0.4,-0.38
2.73E-03,-0.85,-0.87,-0.4,-0.42
2.73E-03,-0.87,-0.83,-0.38,-0.36
2.73E-03,-0.87,-0.87,-0.4,-0.4
2.73E-03,-0.87,-0.83,-0.38,-0.38
2.73E-03,-0.85,-0.87,-0.4,-0.42
2.73E-03,-0.87,-0.83,-0.38,-0.38
2.73E-03,-0.87,-0.87,-0.4,-0.42
2.74E-03,-0.87,-0.83,-0.4,-0.38
2.74E-03,-0.85,-0.87,-0.38,-0.4
2.74E-03,-0.87,-0.83,-0.4,-0.38
2.74E-03,-0.87,-0.87,-0.38,-0.42
2.74E-03,-0.85,-0.83,-0.4,-0.38
2.74E-03,-0.87,-0.87,-0.4,-0.42
2.74E-03,-0.87,-0.85,-0.38,-0.36
2.74E-03,-0.85,-0.87,-0.4,-0.42
2.74E-03,-0.85,-0.85,-0.4,-0.38
2.74E-03,-0.85,-0.87,-0.4,-0.42
2.74E-03,-0.85,-0.83,-0.4,-0.38
2.74E-03,-0.87,-0.87,-0.38,-0.42
2.74E-03,-0.85,-0.83,-0.4,-0.38
2.74E-03,-0.87,-0.87,-0.38,-0.42
2.74E-03,-0.87,-0.83,-0.4,-0.38
2.74E-03,-0.87,-0.87,-0.4,-0.42
2.74E-03,-0.87,-0.85,-0.38,-0.38
2.74E-03,-0.85,-0.87,-0.38,-0.42
2.74E-03,-0.85,-0.83,-0.4,-0.38
2.74E-03,-0.87,-0.87,-0.38,-0.42
2.74E-03,-0.87,-0.83,-0.4,-0.38
2.74E-03,-0.87,-0.87,-0.38,-0.4
2.74E-03,-0.85,-0.83,-0.4,-0.38
2.74E-03,-0.85,-0.87,-0.4,-0.42
2.74E-03,-0.85,-0.83,-0.42,-0.38
2.74E-03,-0.85,-0.87,-0.4,-0.42
2.74E-03,-0.87,-0.83,-0.4,-0.38
2.74E-03,-0.85,-0.87,-0.42,-0.42
2.74E-03,-0.85,-0.83,-0.38,-0.38
2.74E-03,-0.87,-0.87,-0.4,-0.42
2.74E-03,-0.87,-0.85,-0.38,-0.38
2.74E-03,-0.85,-0.87,-0.4,-0.42
2.74E-03,-0.85,-0.85,-0.4,-0.38
2.74E-03,-0.85,-0.89,-0.38,-0.42
2.74E-03,-0.87,-0.83,-0.38,-0.38
2.74E-03,-0.85,-0.87,-0.38,-0.4
2.74E-03,-0.85,-0.83,-0.4,-0.38
2.74E-03,-0.87,-0.87,-0.4,-0.42
2.74E-03,-0.87,-0.85,-0.4,-0.38
2.74E-03,-0.87,-0.87,-0.4,-0.42
2.74E-03,-0.87,-0.83,-0.4,-0.38
2.74E-03,-0.85,-0.87,-0.4,-0.42
2.74E-03,-0.87,-0.83,-0.4,-0.38
2.74E-03,-0.85,-0.87,-0.38,-0.42
2.74E-03,-0.87,-0.83,-0.38,-0.38
2.74E-03,-0.83,-0.87,-0.4,-0.42
2.74E-03,-0.85,-0.83,-0.38,-0.38
2.74E-03,-0.87,-0.87,-0.38,-0.42
2.74E-03,-0.87,-0.83,-0.4,-0.38
2.74E-03,-0.85,-0.87,-0.4,-0.4
2.74E-03,-0.85,-0.83,-0.4,-0.38
2.74E-03,-0.85,-0.89,-0.38,-0.42
2.74E-03,-0.83,-0.85,-0.4,-0.38
2.74E-03,-0.87,-0.87,-0.4,-0.42
2.74E-03,-0.85,-0.83,-0.4,-0.38
2.74E-03,-0.83,-0.87,-0.4,-0.42
2.74E-03,-0.85,-0.83,-0.4,-0.38
2.74E-03,-0.87,-0.87,-0.38,-0.42
2.74E-03,-0.85,-0.83,-0.38,-0.38
2.74E-03,-0.85,-0.87,-0.38,-0.42
2.74E-03,-0.87,-0.83,-0.38,-0.38
2.74E-03,-0.85,-0.87,-0.4,-0.42
2.74E-03,-0.83,-0.85,-0.4,-0.38
2.74E-03,-0.87,-0.87,-0.4,-0.4
2.74E-03,-0.85,-0.83,-0.4,-0.38
2.74E-03,-0.85,-0.87,-0.4,-0.42
2.74E-03,-0.85,-0.83,-0.38,-0.38
2.74E-03,-0.87,-0.87,-0.38,-0.42
2.74E-03,-0.85,-0.83,-0.38,-0.38
2.74E-03,-0.85,-0.87,-0.4,-0.4
2.74E-03,-0.85,-0.83,-0.38,-0.38
2.74E-03,-0.85,-0.87,-0.4,-0.42
2.74E-03,-0.87,-0.83,-0.4,-0.38
2.74E-03,-0.85,-0.87,-0.38,-0.42
2.74E-03,-0.85,-0.83,-0.38,-0.38
2.74E-03,-0.85,-0.87,-0.4,-0.42
2.74E-03,-0.85,-0.85,-0.4,-0.38
2.74E-03,-0.85,-0.87,-0.4,-0.42
2.74E-03,-0.85,-0.83,-0.38,-0.38
2.74E-03,-0.85,-0.87,-0.4,-0.42
2.74E-03,-0.85,-0.81,-0.38,-0.38
2.74E-03,-0.85,-0.87,-0.4,-0.42
2.74E-03,-0.83,-0.83,-0.38,-0.38
2.74E-03,-0.87,-0.87,-0.4,-0.42
2.74E-03,-0.83,-0.83,-0.4,-0.38
2.74E-03,-0.85,-0.87,-0.4,-0.42
2.74E-03,-0.85,-0.83,-0.42,-0.38
2.74E-03,-0.85,-0.87,-0.42,-0.42
2.74E-03,-0.85,-0.83,-0.4,-0.38
2.74E-03,-0.85,-0.87,-0.4,-0.42
2.74E-03,-0.85,-0.83,-0.4,-0.38
2.74E-03,-0.85,-0.87,-0.4,-0.42
2.74E-03,-0.85,-0.83,-0.4,-0.36
2.74E-03,-0.87,-0.87,-0.4,-0.42
2.74E-03,-0.85,-0.83,-0.38,-0.38
2.74E-03,-0.85,-0.87,-0.4,-0.4
2.74E-03,-0.85,-0.83,-0.4,-0.38
2.74E-03,-0.85,-0.87,-0.4,-0.42
2.74E-03,-0.85,-0.83,-0.42,-0.4
2.74E-03,-0.87,-0.87,-0.38,-0.42
2.74E-03,-0.85,-0.83,-0.4,-0.38
2.74E-03,-0.83,-0.87,-0.38,-0.42
2.74E-03,-0.85,-0.83,-0.4,-0.38
2.74E-03,-0.85,-0.87,-0.4,-0.42
2.74E-03,-0.85,-0.83,-0.4,-0.38
2.74E-03,-0.85,-0.87,-0.4,-0.42
2.74E-03,-0.85,-0.83,-0.38,-0.38
2.74E-03,-0.85,-0.85,-0.4,-0.42
2.74E-03,-0.85,-0.83,-0.38,-0.38
2.74E-03,-0.85,-0.87,-0.4,-0.4
2.74E-03,-0.85,-0.83,-0.4,-0.38
2.74E-03,-0.85,-0.87,-0.38,-0.42
2.74E-03,-0.85,-0.83,-0.4,-0.38
2.74E-03,-0.85,-0.87,-0.38,-0.42
2.74E-03,-0.85,-0.83,-0.38,-0.36
2.74E-03,-0.87,-0.87,-0.4,-0.4
2.74E-03,-0.85,-0.83,-0.38,-0.38
2.74E-03,-0.85,-0.87,-0.4,-0.42
2.74E-03,-0.83,-0.83,-0.38,-0.38
2.74E-03,-0.85,-0.87,-0.4,-0.42
2.74E-03,-0.87,-0.83,-0.38,-0.38
2.74E-03,-0.85,-0.87,-0.4,-0.42
2.74E-03,-0.83,-0.83,-0.4,-0.38
2.74E-03,-0.85,-0.87,-0.38,-0.42
2.74E-03,-0.85,-0.83,-0.38,-0.38
2.74E-03,-0.87,-0.87,-0.4,-0.42
2.74E-03,-0.85,-0.81,-0.4,-0.38
2.74E-03,-0.87,-0.87,-0.4,-0.42
2.74E-03,-0.83,-0.83,-0.4,-0.38
2.74E-03,-0.85,-0.87,-0.4,-0.42
2.74E-03,-0.85,-0.83,-0.38,-0.38
2.74E-03,-0.85,-0.87,-0.38,-0.42
2.74E-03,-0.85,-0.83,-0.38,-0.38
2.74E-03,-0.85,-0.87,-0.4,-0.42
2.74E-03,-0.85,-0.83,-0.38,-0.38
2.74E-03,-0.85,-0.85,-0.4,-0.42
2.74E-03,-0.87,-0.83,-0.4,-0.38
2.74E-03,-0.83,-0.87,-0.4,-0.42
2.74E-03,-0.85,-0.83,-0.4,-0.38
2.74E-03,-0.87,-0.87,-0.38,-0.42
2.74E-03,-0.85,-0.83,-0.38,-0.38
2.74E-03,-0.85,-0.87,-0.38,-0.42
2.74E-03,-0.85,-0.83,-0.38,-0.38
2.74E-03,-0.85,-0.87,-0.38,-0.42
2.74E-03,-0.85,-0.83,-0.42,-0.38
2.74E-03,-0.85,-0.87,-0.4,-0.42
2.74E-03,-0.85,-0.83,-0.38,-0.36
2.74E-03,-0.85,-0.87,-0.4,-0.42
2.74E-03,-0.85,-0.83,-0.4,-0.38
2.74E-03,-0.85,-0.87,-0.38,-0.42
2.74E-03,-0.85,-0.83,-0.38,-0.38
2.74E-03,-0.87,-0.85,-0.38,-0.42
2.74E-03,-0.85,-0.83,-0.38,-0.38
2.74E-03,-0.87,-0.87,-0.4,-0.42
2.74E-03,-0.85,-0.83,-0.4,-0.38
2.74E-03,-0.85,-0.87,-0.4,-0.42
2.74E-03,-0.85,-0.83,-0.4,-0.38
2.74E-03,-0.87,-0.85,-0.4,-0.42
2.74E-03,-0.85,-0.83,-0.38,-0.38
2.74E-03,-0.85,-0.87,-0.4,-0.42
2.74E-03,-0.85,-0.83,-0.38,-0.38
2.74E-03,-0.85,-0.85,-0.38,-0.4
2.74E-03,-0.85,-0.83,-0.4,-0.38
2.74E-03,-0.85,-0.87,-0.4,-0.42
2.74E-03,-0.83,-0.81,-0.4,-0.38
2.74E-03,-0.85,-0.87,-0.38,-0.42
2.74E-03,-0.85,-0.83,-0.38,-0.38
2.74E-03,-0.85,-0.87,-0.38,-0.4
2.74E-03,-0.85,-0.83,-0.4,-0.38
2.74E-03,-0.83,-0.87,-0.38,-0.4
2.74E-03,-0.87,-0.83,-0.4,-0.38
2.74E-03,-0.85,-0.87,-0.4,-0.4
2.74E-03,-0.85,-0.83,-0.38,-0.38
2.74E-03,-0.85,-0.87,-0.38,-0.42
2.74E-03,-0.85,-0.83,-0.4,-0.36
2.74E-03,-0.85,-0.85,-0.4,-0.42
2.74E-03,-0.83,-0.83,-0.4,-0.38
2.74E-03,-0.85,-0.85,-0.4,-0.42
2.74E-03,-0.85,-0.83,-0.38,-0.38
2.74E-03,-0.85,-0.87,-0.38,-0.42
2.74E-03,-0.85,-0.83,-0.4,-0.38
2.74E-03,-0.85,-0.87,-0.4,-0.42
2.74E-03,-0.85,-0.81,-0.4,-0.38
2.74E-03,-0.85,-0.85,-0.4,-0.4
2.74E-03,-0.85,-0.81,-0.38,-0.38
2.74E-03,-0.85,-0.87,-0.4,-0.42
2.74E-03,-0.85,-0.83,-0.38,-0.38
2.74E-03,-0.85,-0.87,-0.4,-0.42
2.74E-03,-0.85,-0.83,-0.38,-0.38
2.74E-03,-0.85,-0.87,-0.4,-0.42
2.74E-03,-0.83,-0.83,-0.38,-0.38
2.74E-03,-0.85,-0.85,-0.38,-0.4
2.74E-03,-0.85,-0.83,-0.38,-0.38
2.74E-03,-0.85,-0.85,-0.38,-0.4
2.74E-03,-0.87,-0.83,-0.38,-0.38
2.74E-03,-0.85,-0.87,-0.4,-0.4
2.74E-03,-0.83,-0.83,-0.38,-0.38
2.74E-03,-0.85,-0.85,-0.38,-0.4
2.74E-03,-0.85,-0.83,-0.38,-0.38
2.74E-03,-0.85,-0.87,-0.38,-0.4
2.74E-03,-0.83,-0.83,-0.38,-0.38
2.74E-03,-0.85,-0.85,-0.38,-0.4
2.74E-03,-0.85,-0.83,-0.38,-0.38
2.74E-03,-0.85,-0.85,-0.38,-0.4
2.74E-03,-0.85,-0.81,-0.38,-0.38
2.74E-03,-0.83,-0.85,-0.38,-0.42
2.74E-03,-0.85,-0.83,-0.4,-0.38
2.74E-03,-0.83,-0.85,-0.4,-0.4
2.74E-03,-0.85,-0.83,-0.38,-0.38
2.74E-03,-0.85,-0.85,-0.4,-0.4
2.74E-03,-0.85,-0.83,-0.38,-0.38
2.74E-03,-0.87,-0.85,-0.4,-0.4
2.74E-03,-0.83,-0.83,-0.38,-0.38
2.74E-03,-0.85,-0.87,-0.38,-0.4
2.74E-03,-0.83,-0.83,-0.4,-0.38
2.74E-03,-0.85,-0.85,-0.38,-0.4
2.74E-03,-0.85,-0.81,-0.4,-0.36
2.74E-03,-0.83,-0.85,-0.38,-0.42
2.74E-03,-0.85,-0.83,-0.38,-0.36
2.74E-03,-0.85,-0.85,-0.38,-0.4
2.74E-03,-0.85,-0.83,-0.38,-0.38
2.74E-03,-0.85,-0.87,-0.38,-0.4
2.74E-03,-0.83,-0.83,-0.38,-0.38
2.74E-03,-0.85,-0.87,-0.38,-0.42
2.74E-03,-0.83,-0.83,-0.38,-0.38
2.74E-03,-0.85,-0.87,-0.38,-0.4
2.74E-03,-0.85,-0.81,-0.38,-0.38
2.74E-03,-0.85,-0.85,-0.38,-0.42
2.74E-03,-0.85,-0.81,-0.38,-0.38
2.74E-03,-0.85,-0.87,-0.4,-0.42
2.74E-03,-0.85,-0.83,-0.38,-0.38
2.74E-03,-0.85,-0.85,-0.38,-0.4
2.74E-03,-0.83,-0.81,-0.38,-0.36
2.74E-03,-0.85,-0.87,-0.38,-0.4
2.74E-03,-0.83,-0.81,-0.38,-0.38
2.74E-03,-0.87,-0.85,-0.4,-0.4
2.74E-03,-0.83,-0.81,-0.38,-0.38
2.74E-03,-0.85,-0.87,-0.38,-0.4
2.74E-03,-0.85,-0.83,-0.38,-0.36
2.74E-03,-0.85,-0.85,-0.38,-0.4
2.74E-03,-0.83,-0.81,-0.4,-0.38
2.74E-03,-0.85,-0.85,-0.38,-0.4
2.74E-03,-0.85,-0.81,-0.38,-0.38
2.74E-03,-0.83,-0.85,-0.38,-0.4
2.74E-03,-0.85,-0.81,-0.38,-0.36
2.74E-03,-0.87,-0.87,-0.4,-0.4
2.74E-03,-0.85,-0.83,-0.4,-0.38
2.74E-03,-0.83,-0.87,-0.38,-0.4
2.74E-03,-0.85,-0.83,-0.4,-0.38
2.74E-03,-0.85,-0.87,-0.38,-0.42
2.74E-03,-0.85,-0.83,-0.38,-0.38
2.74E-03,-0.83,-0.85,-0.38,-0.4
2.74E-03,-0.83,-0.83,-0.38,-0.38
2.74E-03,-0.85,-0.85,-0.4,-0.4
2.74E-03,-0.83,-0.81,-0.38,-0.36
2.74E-03,-0.85,-0.87,-0.38,-0.4
2.74E-03,-0.85,-0.81,-0.38,-0.38
2.74E-03,-0.83,-0.85,-0.38,-0.42
2.74E-03,-0.83,-0.81,-0.38,-0.38
2.74E-03,-0.85,-0.85,-0.38,-0.4
2.74E-03,-0.85,-0.81,-0.38,-0.38
2.74E-03,-0.83,-0.85,-0.38,-0.4
2.74E-03,-0.85,-0.83,-0.38,-0.38
2.74E-03,-0.83,-0.85,-0.38,-0.4
2.74E-03,-0.85,-0.81,-0.4,-0.38
2.74E-03,-0.85,-0.85,-0.38,-0.42
2.74E-03,-0.83,-0.83,-0.38,-0.38
2.74E-03,-0.85,-0.87,-0.38,-0.4
2.74E-03,-0.83,-0.83,-0.38,-0.36
2.74E-03,-0.85,-0.85,-0.38,-0.42
2.74E-03,-0.85,-0.81,-0.38,-0.38
2.74E-03,-0.83,-0.85,-0.38,-0.42
2.74E-03,-0.85,-0.81,-0.38,-0.38
2.74E-03,-0.83,-0.85,-0.38,-0.4
2.74E-03,-0.83,-0.81,-0.38,-0.38
2.74E-03,-0.85,-0.85,-0.38,-0.4
2.74E-03,-0.85,-0.83,-0.38,-0.36
2.74E-03,-0.85,-0.85,-0.38,-0.4
2.74E-03,-0.83,-0.83,-0.38,-0.36
2.74E-03,-0.85,-0.87,-0.38,-0.4
2.74E-03,-0.85,-0.81,-0.38,-0.36
2.74E-03,-0.85,-0.85,-0.4,-0.4
2.74E-03,-0.83,-0.81,-0.38,-0.38
2.74E-03,-0.83,-0.85,-0.38,-0.4
2.74E-03,-0.83,-0.81,-0.4,-0.36
2.74E-03,-0.83,-0.85,-0.4,-0.4
2.74E-03,-0.83,-0.81,-0.38,-0.38
2.74E-03,-0.83,-0.85,-0.38,-0.4
2.74E-03,-0.85,-0.83,-0.38,-0.38
2.74E-03,-0.83,-0.85,-0.4,-0.4
2.74E-03,-0.85,-0.81,-0.38,-0.38
2.74E-03,-0.83,-0.87,-0.38,-0.4
2.74E-03,-0.83,-0.81,-0.38,-0.36
2.74E-03,-0.83,-0.85,-0.38,-0.4
2.74E-03,-0.85,-0.81,-0.4,-0.38
2.74E-03,-0.83,-0.85,-0.38,-0.4
2.74E-03,-0.81,-0.81,-0.38,-0.38
2.74E-03,-0.83,-0.85,-0.38,-0.4
2.74E-03,-0.83,-0.81,-0.4,-0.36
2.74E-03,-0.85,-0.85,-0.38,-0.4
2.74E-03,-0.83,-0.81,-0.38,-0.38
2.74E-03,-0.83,-0.85,-0.38,-0.42
2.74E-03,-0.85,-0.81,-0.38,-0.36
2.74E-03,-0.85,-0.87,-0.38,-0.4
2.74E-03,-0.85,-0.83,-0.38,-0.38
2.74E-03,-0.83,-0.87,-0.4,-0.4
2.74E-03,-0.85,-0.83,-0.38,-0.38
2.74E-03,-0.85,-0.87,-0.4,-0.42
2.74E-03,-0.85,-0.81,-0.38,-0.38
2.74E-03,-0.83,-0.87,-0.38,-0.42
2.74E-03,-0.83,-0.81,-0.38,-0.36
2.74E-03,-0.83,-0.87,-0.38,-0.4
2.74E-03,-0.83,-0.81,-0.4,-0.38
2.74E-03,-0.83,-0.85,-0.38,-0.4
2.74E-03,-0.83,-0.81,-0.38,-0.36
2.74E-03,-0.83,-0.85,-0.38,-0.4
2.74E-03,-0.85,-0.81,-0.38,-0.36
2.74E-03,-0.83,-0.85,-0.38,-0.4
2.74E-03,-0.83,-0.81,-0.4,-0.38
2.74E-03,-0.85,-0.85,-0.38,-0.4
2.74E-03,-0.85,-0.81,-0.38,-0.38
2.74E-03,-0.83,-0.85,-0.38,-0.42
2.74E-03,-0.83,-0.81,-0.4,-0.36
2.74E-03,-0.85,-0.85,-0.4,-0.4
2.74E-03,-0.85,-0.83,-0.38,-0.38
2.74E-03,-0.85,-0.85,-0.38,-0.4
2.74E-03,-0.83,-0.83,-0.38,-0.36
2.74E-03,-0.85,-0.85,-0.38,-0.4
2.74E-03,-0.83,-0.83,-0.38,-0.38
2.74E-03,-0.83,-0.85,-0.38,-0.4
2.74E-03,-0.83,-0.81,-0.4,-0.38
2.74E-03,-0.81,-0.85,-0.38,-0.4
2.74E-03,-0.83,-0.81,-0.38,-0.38
2.74E-03,-0.83,-0.85,-0.38,-0.4
2.74E-03,-0.83,-0.81,-0.38,-0.38
2.74E-03,-0.83,-0.83,-0.38,-0.42
2.74E-03,-0.85,-0.81,-0.38,-0.38
2.74E-03,-0.85,-0.85,-0.38,-0.4
2.74E-03,-0.85,-0.81,-0.38,-0.36
2.74E-03,-0.85,-0.85,-0.38,-0.4
2.74E-03,-0.85,-0.81,-0.38,-0.38
2.74E-03,-0.85,-0.85,-0.38,-0.4
2.74E-03,-0.83,-0.81,-0.38,-0.36
2.74E-03,-0.83,-0.85,-0.38,-0.42
2.74E-03,-0.85,-0.81,-0.38,-0.36
2.74E-03,-0.83,-0.85,-0.38,-0.4
2.74E-03,-0.85,-0.81,-0.38,-0.38
2.74E-03,-0.83,-0.85,-0.38,-0.4
2.74E-03,-0.83,-0.81,-0.38,-0.38
2.74E-03,-0.83,-0.85,-0.38,-0.4
2.74E-03,-0.83,-0.81,-0.38,-0.36
2.74E-03,-0.83,-0.85,-0.38,-0.4
2.74E-03,-0.83,-0.81,-0.38,-0.36
2.74E-03,-0.83,-0.85,-0.38,-0.4
2.74E-03,-0.83,-0.81,-0.38,-0.36
2.74E-03,-0.83,-0.85,-0.38,-0.4
2.74E-03,-0.83,-0.81,-0.38,-0.36
2.74E-03,-0.85,-0.85,-0.38,-0.42
2.74E-03,-0.83,-0.83,-0.38,-0.38
2.74E-03,-0.83,-0.85,-0.38,-0.4
2.74E-03,-0.85,-0.83,-0.4,-0.38
2.74E-03,-0.83,-0.85,-0.38,-0.42
2.74E-03,-0.83,-0.81,-0.38,-0.38
2.74E-03,-0.83,-0.85,-0.38,-0.4
2.74E-03,-0.83,-0.81,-0.4,-0.36
2.74E-03,-0.83,-0.85,-0.4,-0.42
2.74E-03,-0.83,-0.81,-0.4,-0.38
2.74E-03,-0.85,-0.85,-0.38,-0.42
2.74E-03,-0.83,-0.81,-0.4,-0.38
2.74E-03,-0.83,-0.85,-0.38,-0.4
2.74E-03,-0.85,-0.81,-0.4,-0.36
2.74E-03,-0.83,-0.85,-0.38,-0.4
2.74E-03,-0.83,-0.81,-0.38,-0.38
2.74E-03,-0.83,-0.85,-0.38,-0.4
2.74E-03,-0.83,-0.81,-0.4,-0.38
2.74E-03,-0.85,-0.85,-0.4,-0.42
2.74E-03,-0.85,-0.81,-0.4,-0.38
2.74E-03,-0.81,-0.85,-0.38,-0.42
2.74E-03,-0.81,-0.81,-0.38,-0.38
2.74E-03,-0.83,-0.85,-0.4,-0.42
2.74E-03,-0.85,-0.81,-0.38,-0.38
2.74E-03,-0.85,-0.85,-0.38,-0.4
2.74E-03,-0.83,-0.81,-0.4,-0.38
2.74E-03,-0.83,-0.85,-0.38,-0.42
2.74E-03,-0.85,-0.81,-0.38,-0.36
2.74E-03,-0.83,-0.85,-0.38,-0.4
2.74E-03,-0.83,-0.81,-0.38,-0.36
2.74E-03,-0.83,-0.85,-0.4,-0.4
2.74E-03,-0.85,-0.81,-0.38,-0.36
2.74E-03,-0.81,-0.85,-0.4,-0.4
2.74E-03,-0.83,-0.81,-0.38,-0.36
2.74E-03,-0.83,-0.85,-0.38,-0.4
2.74E-03,-0.83,-0.79,-0.38,-0.38
2.74E-03,-0.83,-0.85,-0.38,-0.4
2.74E-03,-0.83,-0.81,-0.38,-0.36
2.74E-03,-0.83,-0.85,-0.36,-0.4
2.74E-03,-0.83,-0.81,-0.36,-0.38
2.74E-03,-0.85,-0.85,-0.38,-0.4
2.74E-03,-0.83,-0.81,-0.36,-0.36
2.74E-03,-0.81,-0.85,-0.38,-0.42
2.74E-03,-0.83,-0.81,-0.38,-0.36
2.74E-03,-0.83,-0.83,-0.4,-0.4
2.74E-03,-0.83,-0.81,-0.38,-0.36
2.74E-03,-0.83,-0.83,-0.38,-0.42
2.74E-03,-0.83,-0.79,-0.38,-0.38
2.74E-03,-0.83,-0.83,-0.38,-0.4
2.74E-03,-0.83,-0.81,-0.38,-0.36
2.74E-03,-0.83,-0.85,-0.4,-0.4
2.74E-03,-0.83,-0.81,-0.4,-0.36
2.74E-03,-0.83,-0.85,-0.4,-0.4
2.74E-03,-0.83,-0.81,-0.36,-0.38
2.74E-03,-0.85,-0.85,-0.38,-0.4
2.74E-03,-0.83,-0.81,-0.38,-0.36
2.74E-03,-0.83,-0.85,-0.38,-0.4
2.74E-03,-0.83,-0.81,-0.4,-0.38
2.74E-03,-0.83,-0.85,-0.4,-0.4
2.74E-03,-0.83,-0.81,-0.38,-0.36
2.74E-03,-0.85,-0.85,-0.38,-0.4
2.74E-03,-0.83,-0.81,-0.38,-0.36
2.74E-03,-0.85,-0.85,-0.38,-0.4
2.74E-03,-0.83,-0.81,-0.4,-0.38
2.74E-03,-0.83,-0.85,-0.38,-0.4
2.74E-03,-0.83,-0.81,-0.4,-0.38
2.74E-03,-0.83,-0.85,-0.38,-0.4
2.74E-03,-0.83,-0.81,-0.38,-0.38
2.74E-03,-0.83,-0.85,-0.38,-0.4
2.74E-03,-0.83,-0.81,-0.38,-0.38
2.74E-03,-0.83,-0.85,-0.38,-0.4
2.74E-03,-0.85,-0.81,-0.4,-0.36
2.74E-03,-0.83,-0.85,-0.36,-0.4
2.74E-03,-0.81,-0.81,-0.38,-0.38
2.74E-03,-0.83,-0.85,-0.38,-0.4
2.74E-03,-0.83,-0.81,-0.38,-0.36
2.74E-03,-0.83,-0.85,-0.38,-0.4
